job_id,backend,current_time,queue_position,status,finish_time,output
5edf9db953a7ae00130f291b,ibmq_vigo,15:58:03.842813,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,15:58:07.840257,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:59:01.470534,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:59:02.174437,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:59:02.922410,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:59:03.437621,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,15:59:06.208988,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:00:00.475961,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:00:00.934380,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:00:01.811250,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:00:02.382662,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:00:04.983462,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:01:05.190974,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:01:05.707911,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:01:06.525694,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:01:07.224684,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:01:09.511872,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:02:04.182271,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:02:04.782547,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:02:05.287271,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:02:06.022190,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:02:08.087775,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:02:56.703661,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:02:57.494383,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:02:57.940963,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:02:58.523808,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:03:00.359436,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:03:57.120560,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:03:57.934652,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:03:58.555291,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:03:59.166600,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:04:02.034665,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:05:02.862340,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:05:03.683327,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:05:04.639052,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:05:05.322336,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:05:08.784239,,JobStatus.CANCELLED,,
