job_id,backend,current_time,queue_position,status,finish_time,output
5edf7e9953a7ae00130f26e8,ibmq_burlington,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 20, 41, 558000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 20, 42, 825000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 20, 42, 855000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 20, 43, 417000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 20, 43, 666000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 20, 46, 951000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 20, 58, 93000, tzinfo=tzlocal())}","{'1': 991, '0': 33}"
5edf7e9f86d5bb0014ec61f9,ibmq_armonk,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 20, 46, 972000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 20, 49, 141000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 20, 49, 183000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 20, 49, 877000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 20, 50, 58000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 20, 55, 341000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 21, 8, 792000, tzinfo=tzlocal())}","{'1': 928, '0': 96}"
5edf7ec4c872b500124de5d6,ibmqx2,13:21:24.950608,,JobStatus.VALIDATING,,
5edf7ecb04785500120c8003,ibmq_burlington,13:21:32.428529,,JobStatus.VALIDATING,,
5edf7ed086d5bb0014ec61fb,ibmq_armonk,13:21:37.648863,,JobStatus.VALIDATING,,
5edf7d7ea47c8800121e1415,ibmq_16_melbourne,13:21:55.776511,1,JobStatus.QUEUED,,
5edf7d83c872b500124de5c1,ibmq_vigo,13:21:58.132874,51,JobStatus.QUEUED,,
5edf7d8c1e236100126a8c97,ibmq_london,13:21:59.875793,3,JobStatus.QUEUED,,
5edf7d9d86d5bb0014ec61ec,ibmq_rome,13:22:01.511840,1,JobStatus.QUEUED,,
5edf7e2aec0272001323f99e,ibmq_ourense,13:22:02.946773,1,JobStatus.QUEUED,,
5edf7e33b0dede00154835f8,ibmq_essex,13:22:04.482556,4,JobStatus.QUEUED,,
