backend,qubit,gate,prop_name,prop_time
ibmq_burlington,4,u3,gate_error,2020-06-03 07:22:10+00:00
ibmq_burlington,4,u3,gate_length,2020-06-03 07:41:39+00:00
ibmq_burlington,4,cx,gate_error,2020-06-03 07:41:39+00:00
ibmq_burlington,4,cx,gate_length,2020-06-03 07:41:39+00:00
ibmq_essex,0,,T1,2020-06-03 06:16:26+00:00
ibmq_essex,0,,T2,2020-06-03 06:17:32+00:00
ibmq_essex,0,,frequency,2020-06-03 06:36:18+00:00
ibmq_essex,0,,readout_error,2020-06-03 06:15:57+00:00
ibmq_essex,0,,prob_meas0_prep1,2020-06-03 06:15:57+00:00
ibmq_essex,0,,prob_meas1_prep0,2020-06-03 06:15:57+00:00
ibmq_essex,0,id,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,0,id,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,0,u1,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,0,u1,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,0,u2,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,0,u2,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,0,u3,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,0,u3,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,0,cx,gate_error,2020-06-03 06:24:29+00:00
ibmq_essex,0,cx,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,1,,T1,2020-06-03 06:16:26+00:00
ibmq_essex,1,,T2,2020-06-03 06:18:45+00:00
ibmq_essex,1,,frequency,2020-06-03 06:36:18+00:00
ibmq_essex,1,,readout_error,2020-06-03 06:15:57+00:00
ibmq_essex,1,,prob_meas0_prep1,2020-06-03 06:15:57+00:00
ibmq_essex,1,,prob_meas1_prep0,2020-06-03 06:15:57+00:00
ibmq_essex,1,id,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,1,id,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,1,u1,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,1,u1,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,1,u2,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,1,u2,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,1,u3,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,1,u3,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,1,cx,gate_error,2020-06-03 06:24:29+00:00
ibmq_essex,1,cx,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,1,cx,gate_error,2020-06-03 06:29:00+00:00
ibmq_essex,1,cx,gate_error,2020-06-03 06:32:46+00:00
ibmq_essex,2,,T1,2020-06-03 06:16:26+00:00
ibmq_essex,2,,T2,2020-06-03 06:17:32+00:00
ibmq_essex,2,,frequency,2020-06-03 06:36:18+00:00
ibmq_essex,2,,readout_error,2020-06-03 06:15:57+00:00
ibmq_essex,2,,prob_meas0_prep1,2020-06-03 06:15:57+00:00
ibmq_essex,2,,prob_meas1_prep0,2020-06-03 06:15:57+00:00
ibmq_essex,2,id,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,2,id,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,2,u1,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,2,u1,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,2,u2,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,2,u2,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,2,u3,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,2,u3,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,2,cx,gate_error,2020-06-03 06:29:00+00:00
ibmq_essex,2,cx,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,3,,T1,2020-06-03 06:16:26+00:00
ibmq_essex,3,,T2,2020-06-03 06:17:32+00:00
ibmq_essex,3,,frequency,2020-06-03 06:36:18+00:00
ibmq_essex,3,,readout_error,2020-06-03 06:15:57+00:00
ibmq_essex,3,,prob_meas0_prep1,2020-06-03 06:15:57+00:00
ibmq_essex,3,,prob_meas1_prep0,2020-06-03 06:15:57+00:00
ibmq_essex,3,id,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,3,id,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,3,u1,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,3,u1,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,3,u2,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,3,u2,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,3,u3,gate_error,2020-06-03 06:19:44+00:00
ibmq_essex,3,u3,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,3,cx,gate_error,2020-06-03 06:32:46+00:00
ibmq_essex,3,cx,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,3,cx,gate_error,2020-06-03 06:36:18+00:00
ibmq_essex,4,,T1,2020-06-03 06:16:26+00:00
ibmq_essex,4,,T2,2020-06-03 06:18:45+00:00
ibmq_essex,4,,frequency,2020-06-03 06:36:18+00:00
ibmq_essex,4,,readout_error,2020-06-03 06:15:57+00:00
ibmq_essex,4,,prob_meas0_prep1,2020-06-03 06:15:57+00:00
ibmq_essex,4,,prob_meas1_prep0,2020-06-03 06:15:57+00:00
ibmq_essex,4,id,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,4,id,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,4,u1,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,4,u1,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,4,u2,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,4,u2,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,4,u3,gate_error,2020-06-03 06:20:31+00:00
ibmq_essex,4,u3,gate_length,2020-06-03 06:36:18+00:00
ibmq_essex,4,cx,gate_error,2020-06-03 06:36:18+00:00
ibmq_essex,4,cx,gate_length,2020-06-03 06:36:18+00:00
ibmq_rome,0,,T1,2020-06-02 08:37:31+00:00
ibmq_rome,0,,T2,2020-06-02 08:41:48+00:00
ibmq_rome,0,,frequency,2020-06-02 09:40:37+00:00
ibmq_rome,0,,readout_error,2020-06-02 08:36:46+00:00
ibmq_rome,0,,prob_meas0_prep1,2020-06-02 08:36:46+00:00
ibmq_rome,0,,prob_meas1_prep0,2020-06-02 08:36:46+00:00
ibmq_rome,0,id,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,0,id,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,0,u1,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,0,u1,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,0,u2,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,0,u2,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,0,u3,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,0,u3,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,0,cx,gate_error,2020-06-02 09:05:38+00:00
ibmq_rome,0,cx,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,1,,T2,2020-06-02 08:46:04+00:00
ibmq_rome,1,,frequency,2020-06-02 09:40:37+00:00
ibmq_rome,1,,readout_error,2020-06-02 08:36:46+00:00
ibmq_rome,1,,prob_meas0_prep1,2020-06-02 08:36:46+00:00
ibmq_rome,1,,prob_meas1_prep0,2020-06-02 08:36:46+00:00
ibmq_rome,1,id,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,1,id,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,1,u1,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,1,u1,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,1,u2,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,1,u2,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,1,u3,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,1,u3,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,1,cx,gate_error,2020-06-02 09:05:38+00:00
ibmq_rome,1,cx,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,1,cx,gate_error,2020-06-02 09:20:59+00:00
ibmq_rome,2,,T1,2020-06-02 08:37:31+00:00
ibmq_rome,2,,T2,2020-06-02 08:41:48+00:00
ibmq_rome,2,,frequency,2020-06-02 09:40:37+00:00
ibmq_rome,2,,readout_error,2020-06-02 08:36:46+00:00
ibmq_rome,2,,prob_meas0_prep1,2020-06-02 08:36:46+00:00
ibmq_rome,2,,prob_meas1_prep0,2020-06-02 08:36:46+00:00
ibmq_rome,2,id,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,2,id,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,2,u1,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,2,u1,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,2,u2,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,2,u2,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,2,u3,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,2,u3,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,2,cx,gate_error,2020-06-02 09:20:59+00:00
ibmq_rome,2,cx,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,2,cx,gate_error,2020-06-02 09:33:49+00:00
ibmq_rome,3,,T1,2020-06-02 08:37:31+00:00
ibmq_rome,3,,T2,2020-06-02 08:46:04+00:00
ibmq_rome,3,,frequency,2020-06-02 09:40:37+00:00
ibmq_rome,3,,readout_error,2020-06-02 08:36:46+00:00
ibmq_rome,3,,prob_meas0_prep1,2020-06-02 08:36:46+00:00
ibmq_rome,3,,prob_meas1_prep0,2020-06-02 08:36:46+00:00
ibmq_rome,3,id,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,3,id,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,3,u1,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,3,u1,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,3,u2,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,3,u2,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,3,u3,gate_error,2020-06-02 08:58:10+00:00
ibmq_rome,3,u3,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,3,cx,gate_error,2020-06-02 09:33:49+00:00
ibmq_rome,3,cx,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,3,cx,gate_error,2020-06-02 09:40:37+00:00
ibmq_rome,4,,T1,2020-06-02 08:37:31+00:00
ibmq_rome,4,,T2,2020-06-02 08:41:48+00:00
ibmq_rome,4,,frequency,2020-06-02 09:40:37+00:00
ibmq_rome,4,,readout_error,2020-06-02 08:36:46+00:00
ibmq_rome,4,,prob_meas0_prep1,2020-06-02 08:36:46+00:00
ibmq_rome,4,,prob_meas1_prep0,2020-06-02 08:36:46+00:00
ibmq_rome,4,id,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,4,id,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,4,u1,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,4,u1,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,4,u2,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,4,u2,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,4,u3,gate_error,2020-06-02 08:52:04+00:00
ibmq_rome,4,u3,gate_length,2020-06-02 09:40:37+00:00
ibmq_rome,4,cx,gate_error,2020-06-02 09:40:37+00:00
ibmq_rome,4,cx,gate_length,2020-06-02 09:40:37+00:00
ibmqx2,0,,T1,2020-06-02 08:33:34+00:00
ibmqx2,0,,T2,2020-06-02 08:34:45+00:00
ibmqx2,0,,frequency,2020-06-02 09:21:34+00:00
ibmqx2,0,,readout_error,2020-06-02 08:33:21+00:00
ibmqx2,0,,prob_meas0_prep1,2020-06-02 08:33:21+00:00
ibmqx2,0,,prob_meas1_prep0,2020-06-02 08:33:21+00:00
ibmqx2,0,id,gate_error,2020-06-02 08:38:22+00:00
ibmqx2,0,id,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,0,u1,gate_error,2020-06-02 08:38:22+00:00
ibmqx2,0,u1,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,0,u2,gate_error,2020-06-02 08:38:22+00:00
ibmqx2,0,u2,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,0,u3,gate_error,2020-06-02 08:38:22+00:00
ibmqx2,0,u3,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,0,cx,gate_error,2020-06-02 08:50:27+00:00
ibmqx2,0,cx,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,0,cx,gate_error,2020-06-02 08:56:28+00:00
ibmqx2,1,,frequency,2020-06-02 09:21:34+00:00
ibmqx2,1,,readout_error,2020-06-02 08:33:21+00:00
ibmqx2,1,,prob_meas0_prep1,2020-06-02 08:33:21+00:00
ibmqx2,1,,prob_meas1_prep0,2020-06-02 08:33:21+00:00
ibmqx2,1,id,gate_error,2020-06-02 08:40:07+00:00
ibmqx2,1,id,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,1,u1,gate_error,2020-06-02 08:40:07+00:00
ibmqx2,1,u1,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,1,u2,gate_error,2020-06-02 08:40:07+00:00
ibmqx2,1,u2,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,1,u3,gate_error,2020-06-02 08:40:07+00:00
ibmqx2,1,u3,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,1,cx,gate_error,2020-06-02 08:50:27+00:00
ibmqx2,1,cx,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,1,cx,gate_error,2020-06-02 09:01:41+00:00
ibmqx2,2,,T2,2020-06-02 08:36:32+00:00
ibmqx2,2,,frequency,2020-06-02 09:21:34+00:00
ibmqx2,2,,readout_error,2020-06-02 08:33:21+00:00
ibmqx2,2,,prob_meas0_prep1,2020-06-02 08:33:21+00:00
ibmqx2,2,,prob_meas1_prep0,2020-06-02 08:33:21+00:00
ibmqx2,2,id,gate_error,2020-06-02 08:41:23+00:00
ibmqx2,2,id,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,2,u1,gate_error,2020-06-02 08:41:23+00:00
ibmqx2,2,u1,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,2,u2,gate_error,2020-06-02 08:41:23+00:00
ibmqx2,2,u2,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,2,u3,gate_error,2020-06-02 08:41:23+00:00
ibmqx2,2,u3,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,2,cx,gate_error,2020-06-02 08:56:28+00:00
ibmqx2,2,cx,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,2,cx,gate_error,2020-06-02 09:01:41+00:00
ibmqx2,2,cx,gate_error,2020-06-02 09:06:41+00:00
ibmqx2,2,cx,gate_error,2020-06-02 09:21:34+00:00
ibmqx2,3,,T1,2020-06-02 08:33:34+00:00
ibmqx2,3,,T2,2020-06-02 08:34:45+00:00
ibmqx2,3,,frequency,2020-06-02 09:21:34+00:00
ibmqx2,3,,readout_error,2020-06-02 08:33:21+00:00
ibmqx2,3,,prob_meas0_prep1,2020-06-02 08:33:21+00:00
ibmqx2,3,,prob_meas1_prep0,2020-06-02 08:33:21+00:00
ibmqx2,3,id,gate_error,2020-06-02 08:42:43+00:00
ibmqx2,3,id,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,3,u1,gate_error,2020-06-02 08:42:43+00:00
ibmqx2,3,u1,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,3,u2,gate_error,2020-06-02 08:42:43+00:00
ibmqx2,3,u2,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,3,u3,gate_error,2020-06-02 08:42:43+00:00
ibmqx2,3,u3,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,3,cx,gate_error,2020-06-02 09:06:41+00:00
ibmqx2,3,cx,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,3,cx,gate_error,2020-06-02 09:12:55+00:00
ibmqx2,4,,T1,2020-06-02 08:33:34+00:00
ibmqx2,4,,T2,2020-06-02 08:35:55+00:00
ibmqx2,4,,frequency,2020-06-02 09:21:34+00:00
ibmqx2,4,,readout_error,2020-06-02 08:33:21+00:00
ibmqx2,4,,prob_meas0_prep1,2020-06-02 08:33:21+00:00
ibmqx2,4,,prob_meas1_prep0,2020-06-02 08:33:21+00:00
ibmqx2,4,id,gate_error,2020-06-02 08:44:50+00:00
ibmqx2,4,id,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,4,u1,gate_error,2020-06-02 08:44:50+00:00
ibmqx2,4,u1,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,4,u2,gate_error,2020-06-02 08:44:50+00:00
ibmqx2,4,u2,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,4,u3,gate_error,2020-06-02 08:44:50+00:00
ibmqx2,4,u3,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,4,cx,gate_error,2020-06-02 09:21:34+00:00
ibmqx2,4,cx,gate_length,2020-06-02 09:21:34+00:00
ibmqx2,4,cx,gate_error,2020-06-02 09:12:55+00:00
ibmq_16_melbourne,0,,T2,2020-05-31 06:36:35+00:00
ibmq_16_melbourne,0,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,0,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,0,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,0,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,0,id,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,0,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,0,u1,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,0,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,0,u2,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,0,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,0,u3,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,0,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,0,cx,gate_error,2020-06-02 06:42:16+00:00
ibmq_16_melbourne,0,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,0,cx,gate_error,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,,T1,2020-06-01 06:43:12+00:00
ibmq_16_melbourne,1,,T2,2020-06-02 06:32:16+00:00
ibmq_16_melbourne,1,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,1,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,1,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,1,id,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,1,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,u1,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,1,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,u2,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,1,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,u3,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,1,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,cx,gate_error,2020-06-02 06:42:16+00:00
ibmq_16_melbourne,1,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,1,cx,gate_error,2020-06-02 06:46:40+00:00
ibmq_16_melbourne,1,cx,gate_error,2020-06-02 07:33:49+00:00
ibmq_16_melbourne,2,,T1,2020-06-02 06:28:45+00:00
ibmq_16_melbourne,2,,T2,2020-06-02 06:30:30+00:00
ibmq_16_melbourne,2,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,2,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,2,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,2,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,2,id,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,2,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,2,u1,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,2,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,2,u2,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,2,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,2,u3,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,2,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,2,cx,gate_error,2020-06-02 06:46:40+00:00
ibmq_16_melbourne,2,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,2,cx,gate_error,2020-06-02 06:50:17+00:00
ibmq_16_melbourne,2,cx,gate_error,2020-06-02 07:39:31+00:00
ibmq_16_melbourne,3,,T2,2020-06-02 06:32:16+00:00
ibmq_16_melbourne,3,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,3,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,3,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,3,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,3,id,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,3,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,3,u1,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,3,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,3,u2,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,3,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,3,u3,gate_error,2020-06-02 06:35:05+00:00
ibmq_16_melbourne,3,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,3,cx,gate_error,2020-06-02 06:50:17+00:00
ibmq_16_melbourne,3,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,3,cx,gate_error,2020-06-02 06:54:05+00:00
ibmq_16_melbourne,3,cx,gate_error,2020-06-02 07:43:07+00:00
ibmq_16_melbourne,4,,T1,2020-06-02 06:28:45+00:00
ibmq_16_melbourne,4,,T2,2020-06-02 06:30:30+00:00
ibmq_16_melbourne,4,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,4,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,4,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,4,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,4,id,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,4,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,4,u1,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,4,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,4,u2,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,4,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,4,u3,gate_error,2020-06-02 06:33:47+00:00
ibmq_16_melbourne,4,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,4,cx,gate_error,2020-06-02 06:54:05+00:00
ibmq_16_melbourne,4,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,4,cx,gate_error,2020-06-02 06:58:19+00:00
ibmq_16_melbourne,4,cx,gate_error,2020-06-02 07:46:34+00:00
ibmq_16_melbourne,5,,T1,2020-06-02 06:28:45+00:00
ibmq_16_melbourne,5,,T2,2020-06-02 06:32:16+00:00
ibmq_16_melbourne,5,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,5,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,5,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,5,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,5,id,gate_error,2020-06-02 06:37:14+00:00
ibmq_16_melbourne,5,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,5,u1,gate_error,2020-06-02 06:37:14+00:00
ibmq_16_melbourne,5,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,5,u2,gate_error,2020-06-02 06:37:14+00:00
ibmq_16_melbourne,5,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,5,u3,gate_error,2020-06-02 06:37:14+00:00
ibmq_16_melbourne,5,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,5,cx,gate_error,2020-06-02 06:58:19+00:00
ibmq_16_melbourne,5,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,5,cx,gate_error,2020-06-02 07:02:01+00:00
ibmq_16_melbourne,5,cx,gate_error,2020-06-02 07:53:47+00:00
ibmq_16_melbourne,6,,T2,2020-06-02 06:30:30+00:00
ibmq_16_melbourne,6,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,6,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,6,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,6,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,6,id,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,6,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,6,u1,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,6,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,6,u2,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,6,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,6,u3,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,6,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,6,cx,gate_error,2020-06-02 07:02:01+00:00
ibmq_16_melbourne,6,cx,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,6,cx,gate_error,2020-06-02 07:58:06+00:00
ibmq_16_melbourne,7,,T1,2020-06-02 06:28:45+00:00
ibmq_16_melbourne,7,,T2,2020-06-02 06:30:30+00:00
ibmq_16_melbourne,7,,frequency,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,7,,readout_error,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,7,,prob_meas0_prep1,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,7,,prob_meas1_prep0,2020-06-02 06:27:29+00:00
ibmq_16_melbourne,7,id,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,7,id,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,7,u1,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,7,u1,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,7,u2,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,7,u2,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,7,u3,gate_error,2020-06-02 06:36:11+00:00
ibmq_16_melbourne,7,u3,gate_length,2020-06-02 08:05:23+00:00
ibmq_16_melbourne,7,cx,gate_error,2020-06-02 07:05:51+00:00
