backend,qubit,datetime,name,units,value,log_datetime
ibmq_london,2,2020-06-18T12:41:04+00:00,prob_meas0_prep1,,0.033333333333333326,2020-06-18T16:33:04.690429
ibmq_london,2,2020-06-18T12:41:04+00:00,prob_meas1_prep0,,0.023333333333333334,2020-06-18T16:33:04.690429
ibmq_london,2,2020-06-18T12:51:41+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:41:16+00:00,T1,탎,63.622979052079245,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:41:49+00:00,T2,탎,92.2635742878969,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:51:41+00:00,frequency,GHz,5.200942371741814,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:41:04+00:00,readout_error,,0.03833333333333333,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:41:04+00:00,prob_meas0_prep1,,0.06333333333333335,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:41:04+00:00,prob_meas1_prep0,,0.013333333333333334,2020-06-18T16:33:04.690429
ibmq_london,3,2020-06-18T12:51:41+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:41:16+00:00,T1,탎,73.74589034887862,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:42:19+00:00,T2,탎,28.22493827165897,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:51:41+00:00,frequency,GHz,5.065773181638333,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:41:04+00:00,readout_error,,0.026666666666666616,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:41:04+00:00,prob_meas0_prep1,,0.030000000000000027,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:41:04+00:00,prob_meas1_prep0,,0.023333333333333334,2020-06-18T16:33:04.690429
ibmq_london,4,2020-06-18T12:51:41+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-11T07:13:45+00:00,T1,탎,101.25901768767605,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-09T07:12:33+00:00,T2,탎,38.01616808767574,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-11T07:36:43+00:00,frequency,GHz,4.641399389347555,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-11T07:13:23+00:00,readout_error,,0.024499999999999966,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-11T07:13:23+00:00,prob_meas0_prep1,,0.034,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-11T07:13:23+00:00,prob_meas1_prep0,,0.015000000000000013,2020-06-18T16:33:04.690429
ibmq_burlington,0,2020-06-11T07:36:43+00:00,id_length,ns,53.33333333333333,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:13:45+00:00,T1,탎,79.09865321692423,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:15:52+00:00,T2,탎,93.19832447669017,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:36:43+00:00,frequency,GHz,4.720037778908538,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:13:23+00:00,readout_error,,0.04849999999999999,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:13:23+00:00,prob_meas0_prep1,,0.05600000000000005,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:13:23+00:00,prob_meas1_prep0,,0.041,2020-06-18T16:33:04.690429
ibmq_burlington,1,2020-06-11T07:36:43+00:00,id_length,ns,53.33333333333333,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-10T07:12:29+00:00,T1,탎,82.62697735235098,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-10T07:13:01+00:00,T2,탎,121.24882324264678,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-11T07:36:43+00:00,frequency,GHz,4.762047794994676,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-11T07:13:23+00:00,readout_error,,0.027000000000000024,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-11T07:13:23+00:00,prob_meas0_prep1,,0.037,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-11T07:13:23+00:00,prob_meas1_prep0,,0.017000000000000015,2020-06-18T16:33:04.690429
ibmq_burlington,2,2020-06-11T07:36:43+00:00,id_length,ns,53.33333333333333,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:13:45+00:00,T1,탎,100.78136840174523,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:14:51+00:00,T2,탎,104.03648276957061,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:36:43+00:00,frequency,GHz,4.686969914379257,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:13:23+00:00,readout_error,,0.03200000000000003,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:13:23+00:00,prob_meas0_prep1,,0.041000000000000036,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:13:23+00:00,prob_meas1_prep0,,0.023,2020-06-18T16:33:04.690429
ibmq_burlington,3,2020-06-11T07:36:43+00:00,id_length,ns,53.33333333333333,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:13:45+00:00,T1,탎,74.13632768648891,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:15:52+00:00,T2,탎,41.49173205416061,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:36:43+00:00,frequency,GHz,4.924112921416509,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:13:23+00:00,readout_error,,0.04300000000000004,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:13:23+00:00,prob_meas0_prep1,,0.05900000000000005,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:13:23+00:00,prob_meas1_prep0,,0.027,2020-06-18T16:33:04.690429
ibmq_burlington,4,2020-06-11T07:36:43+00:00,id_length,ns,53.33333333333333,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-17T11:26:19+00:00,T1,탎,139.15028196817045,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-18T06:38:52+00:00,T2,탎,169.46578648592634,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-18T07:21:44+00:00,frequency,GHz,4.499396072911319,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-18T06:32:48+00:00,readout_error,,0.046666666666666634,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-18T06:32:48+00:00,prob_meas0_prep1,,0.08333333333333337,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-18T06:32:48+00:00,prob_meas1_prep0,,0.01,2020-06-18T16:33:04.690429
ibmq_essex,0,2020-06-18T07:21:44+00:00,id_length,ns,64,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T06:35:54+00:00,T1,탎,124.43994951894305,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T06:39:23+00:00,T2,탎,171.45990528562066,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T07:21:44+00:00,frequency,GHz,4.694640131372982,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T06:32:48+00:00,readout_error,,0.01333333333333342,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T06:32:48+00:00,prob_meas0_prep1,,0.020000000000000018,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T06:32:48+00:00,prob_meas1_prep0,,0.006666666666666667,2020-06-18T16:33:04.690429
ibmq_essex,1,2020-06-18T07:21:44+00:00,id_length,ns,64,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T06:35:54+00:00,T1,탎,122.41136535684093,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T06:38:52+00:00,T2,탎,148.9856007760444,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T07:21:44+00:00,frequency,GHz,4.663327785062792,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T06:32:48+00:00,readout_error,,0.02499999999999991,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T06:32:48+00:00,prob_meas0_prep1,,0.04666666666666667,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T06:32:48+00:00,prob_meas1_prep0,,0.0033333333333332993,2020-06-18T16:33:04.690429
ibmq_essex,2,2020-06-18T07:21:44+00:00,id_length,ns,64,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-17T11:26:19+00:00,T1,탎,118.7188425202765,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-18T06:38:52+00:00,T2,탎,86.67484587104387,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-18T07:21:44+00:00,frequency,GHz,4.653756516411851,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-18T06:32:48+00:00,readout_error,,0.033333333333333326,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-18T06:32:48+00:00,prob_meas0_prep1,,0.03,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-18T06:32:48+00:00,prob_meas1_prep0,,0.036666666666666625,2020-06-18T16:33:04.690429
ibmq_essex,3,2020-06-18T07:21:44+00:00,id_length,ns,64,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T06:35:54+00:00,T1,탎,80.14780669811302,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T06:39:23+00:00,T2,탎,170.9208083446131,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T07:21:44+00:00,frequency,GHz,4.610933884270344,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T06:32:48+00:00,readout_error,,0.023333333333333317,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T06:32:48+00:00,prob_meas0_prep1,,0.02,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T06:32:48+00:00,prob_meas1_prep0,,0.026666666666666616,2020-06-18T16:33:04.690429
ibmq_essex,4,2020-06-18T07:21:44+00:00,id_length,ns,64,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:06:11+00:00,T1,탎,161.13162292388103,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:06:34+00:00,T2,탎,176.80787446254823,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:08:48+00:00,frequency,GHz,4.974441154593594,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:06:00+00:00,readout_error,,0.051000000000000045,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:06:00+00:00,prob_meas0_prep1,,0.049,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:06:00+00:00,prob_meas1_prep0,,0.05300000000000005,2020-06-18T16:33:04.690429
ibmq_armonk,0,2020-06-18T12:08:48+00:00,id_length,ns,142.22222222222223,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T08:35:31+00:00,T1,탎,131.66741335740772,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T08:39:57+00:00,T2,탎,88.48000600711215,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T09:25:03+00:00,frequency,GHz,4.968914871355579,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T08:34:20+00:00,readout_error,,0.018333333333333313,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T08:34:20+00:00,prob_meas0_prep1,,0.030000000000000027,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T08:34:20+00:00,prob_meas1_prep0,,0.006666666666666667,2020-06-18T16:33:04.690429
ibmq_rome,0,2020-06-18T09:25:03+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T08:35:31+00:00,T1,탎,32.31234628884057,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T08:44:13+00:00,T2,탎,41.27639813225449,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T09:25:03+00:00,frequency,GHz,4.77025493965486,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T08:34:20+00:00,readout_error,,0.021666666666666723,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T08:34:20+00:00,prob_meas0_prep1,,0.02,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T08:34:20+00:00,prob_meas1_prep0,,0.023333333333333317,2020-06-18T16:33:04.690429
ibmq_rome,1,2020-06-18T09:25:03+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T08:35:31+00:00,T1,탎,85.60542238687398,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T08:39:57+00:00,T2,탎,94.30085005016184,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T09:25:03+00:00,frequency,GHz,5.0153889190756145,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T08:34:20+00:00,readout_error,,0.023333333333333317,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T08:34:20+00:00,prob_meas0_prep1,,0.026666666666666616,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T08:34:20+00:00,prob_meas1_prep0,,0.02,2020-06-18T16:33:04.690429
ibmq_rome,2,2020-06-18T09:25:03+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T08:35:31+00:00,T1,탎,46.98242950827063,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T08:44:13+00:00,T2,탎,83.29506456759647,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T09:25:03+00:00,frequency,GHz,5.259020751074766,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T08:34:20+00:00,readout_error,,0.021666666666666723,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T08:34:20+00:00,prob_meas0_prep1,,0.023333333333333317,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T08:34:20+00:00,prob_meas1_prep0,,0.02,2020-06-18T16:33:04.690429
ibmq_rome,3,2020-06-18T09:25:03+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-18T08:35:31+00:00,T1,탎,56.39059953894265,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-17T08:39:29+00:00,T2,탎,156.68750552321652,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-18T09:25:03+00:00,frequency,GHz,4.9977878054917,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-18T08:34:20+00:00,readout_error,,0.018333333333333313,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-18T08:34:20+00:00,prob_meas0_prep1,,0.026666666666666616,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-18T08:34:20+00:00,prob_meas1_prep0,,0.01,2020-06-18T16:33:04.690429
ibmq_rome,4,2020-06-18T09:25:03+00:00,id_length,ns,35.55555555555556,2020-06-18T16:33:04.690429
