backend,qubit,datetime,name,units,value,log_datetime
ibmq_vigo,1,2020-06-23T06:05:17+00:00,T2,탎,119.70857471107009,2020-06-23T10:04:48.511272
ibmq_vigo,1,2020-06-23T06:19:07+00:00,frequency,GHz,4.94014571637127,2020-06-23T10:04:48.511272
ibmq_vigo,1,2020-06-23T06:04:02+00:00,readout_error,,0.020000000000000018,2020-06-23T10:04:48.511272
ibmq_vigo,1,2020-06-23T06:04:02+00:00,prob_meas0_prep1,,0.03600000000000003,2020-06-23T10:04:48.511272
ibmq_vigo,1,2020-06-23T06:04:02+00:00,prob_meas1_prep0,,0.004,2020-06-23T10:04:48.511272
ibmq_vigo,1,2020-06-23T06:19:07+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:04:13+00:00,T1,탎,106.98727377017002,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:04:46+00:00,T2,탎,165.8063580039395,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:19:07+00:00,frequency,GHz,4.833506417190757,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:04:02+00:00,readout_error,,0.014000000000000012,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:04:02+00:00,prob_meas0_prep1,,0.02200000000000002,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:04:02+00:00,prob_meas1_prep0,,0.006,2020-06-23T10:04:48.511272
ibmq_vigo,2,2020-06-23T06:19:07+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:04:13+00:00,T1,탎,117.2668048946732,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:04:46+00:00,T2,탎,98.24386156003003,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:19:07+00:00,frequency,GHz,4.807962028854474,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:04:02+00:00,readout_error,,0.02100000000000002,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:04:02+00:00,prob_meas0_prep1,,0.040000000000000036,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:04:02+00:00,prob_meas1_prep0,,0.002,2020-06-23T10:04:48.511272
ibmq_vigo,3,2020-06-23T06:19:07+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:04:13+00:00,T1,탎,75.74765611255641,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:05:17+00:00,T2,탎,42.7505168874582,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:19:07+00:00,frequency,GHz,4.749833365943136,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:04:02+00:00,readout_error,,0.014000000000000012,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:04:02+00:00,prob_meas0_prep1,,0.026000000000000023,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:04:02+00:00,prob_meas1_prep0,,0.002,2020-06-23T10:04:48.511272
ibmq_vigo,4,2020-06-23T06:19:07+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:04:27+00:00,T1,탎,129.1193180979329,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:04:55+00:00,T2,탎,84.24103155749914,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:31:24+00:00,frequency,GHz,4.820273096616517,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:04:15+00:00,readout_error,,0.010000000000000009,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:04:15+00:00,prob_meas0_prep1,,0.01200000000000001,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:04:15+00:00,prob_meas1_prep0,,0.008,2020-06-23T10:04:48.511272
ibmq_ourense,0,2020-06-23T07:31:24+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:04:27+00:00,T1,탎,39.85098529230098,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:05:28+00:00,T2,탎,28.82334612817663,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:31:24+00:00,frequency,GHz,4.8904552964146575,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:04:15+00:00,readout_error,,0.026000000000000023,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:04:15+00:00,prob_meas0_prep1,,0.026000000000000023,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:04:15+00:00,prob_meas1_prep0,,0.026,2020-06-23T10:04:48.511272
ibmq_ourense,1,2020-06-23T07:31:24+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-21T07:24:13+00:00,T1,탎,140.30931773859064,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-23T07:04:55+00:00,T2,탎,114.26354070345,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-23T07:31:24+00:00,frequency,GHz,4.716577618885761,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-23T07:04:15+00:00,readout_error,,0.016000000000000014,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-23T07:04:15+00:00,prob_meas0_prep1,,0.02400000000000002,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-23T07:04:15+00:00,prob_meas1_prep0,,0.008,2020-06-23T10:04:48.511272
ibmq_ourense,2,2020-06-23T07:31:24+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:04:27+00:00,T1,탎,57.55534241984222,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:04:55+00:00,T2,탎,71.51125436542655,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:31:24+00:00,frequency,GHz,4.788959932195778,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:04:15+00:00,readout_error,,0.02200000000000002,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:04:15+00:00,prob_meas0_prep1,,0.018000000000000016,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:04:15+00:00,prob_meas1_prep0,,0.026,2020-06-23T10:04:48.511272
ibmq_ourense,3,2020-06-23T07:31:24+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-22T07:24:16+00:00,T1,탎,96.76798213274706,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-23T07:05:28+00:00,T2,탎,28.770704855584107,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-23T07:31:24+00:00,frequency,GHz,5.023800974223916,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-23T07:04:15+00:00,readout_error,,0.04800000000000004,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-23T07:04:15+00:00,prob_meas0_prep1,,0.062000000000000055,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-23T07:04:15+00:00,prob_meas1_prep0,,0.034,2020-06-23T10:04:48.511272
ibmq_ourense,4,2020-06-23T07:31:24+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-22T07:08:13+00:00,T1,탎,62.676442192441996,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-23T07:13:57+00:00,T2,탎,69.87487499026071,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-23T07:30:31+00:00,frequency,GHz,5.253963586058949,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-23T07:12:06+00:00,readout_error,,0.015000000000000013,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-23T07:12:06+00:00,prob_meas0_prep1,,0.023333333333333317,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-23T07:12:06+00:00,prob_meas1_prep0,,0.006666666666666667,2020-06-23T10:04:48.511272
ibmq_london,0,2020-06-23T07:30:31+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:12:18+00:00,T1,탎,72.62957995165104,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:15:19+00:00,T2,탎,74.12194283685555,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:30:31+00:00,frequency,GHz,5.0486353150857255,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:12:06+00:00,readout_error,,0.036666666666666625,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:12:06+00:00,prob_meas0_prep1,,0.053333333333333344,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:12:06+00:00,prob_meas1_prep0,,0.02,2020-06-23T10:04:48.511272
ibmq_london,1,2020-06-23T07:30:31+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_london,2,2020-06-23T07:12:18+00:00,T1,탎,74.74486205996138,2020-06-23T10:04:48.511272
ibmq_london,2,2020-06-23T07:13:57+00:00,T2,탎,103.6853660302895,2020-06-23T10:04:48.511272
ibmq_london,2,2020-06-23T07:30:31+00:00,frequency,GHz,5.230574844070005,2020-06-23T10:04:48.511272
ibmq_london,2,2020-06-23T07:12:06+00:00,readout_error,,0.036666666666666625,2020-06-23T10:04:48.511272
ibmq_london,2,2020-06-23T07:12:06+00:00,prob_meas0_prep1,,0.036666666666666625,2020-06-23T10:04:48.511272
