,0.5,1.0,1.5,2.0
9077,-1.794990267512149,-1.7937398949947403,-1.794121913237924,-1.7932851071457314
9078,-1.7948516251801865,-1.7945636619976335,-1.7944047844664408,-1.792200874741349
9079,-1.7947485752351384,-1.794131586437229,-1.794458571550321,-1.7886278478550015
9080,-1.7949563887581215,-1.7946227011438929,-1.7913608286087315,-1.7887714259541996
9081,-1.794819258234787,-1.7944852355679153,-1.7933296790192927,-1.7897572403567896
9082,-1.7949936325225708,-1.7942908866880425,-1.7934460079525836,-1.7934234723347813
9083,-1.7948932232611137,-1.7945853669975411,-1.7909193449272198,-1.7899811162239063
9084,-1.7947700779809441,-1.7944580586496595,-1.7939123427823587,-1.7872473420795438
9085,-1.7946892847522435,-1.7944872258769524,-1.7919131202308625,-1.7905807241820744
9086,-1.7948299452460663,-1.7927636494523227,-1.7927498904325698,-1.7936927553591084
9087,-1.79464287235028,-1.7940350134871053,-1.792665128284455,-1.7904651371402023
9088,-1.7949304277075395,-1.7938675902384014,-1.7932180960219422,-1.791249680958657
9089,-1.7948360592296502,-1.794668550855746,-1.7894005038829435,-1.7931441886083301
9090,-1.7948214588644666,-1.7938296667605576,-1.7939296588506384,-1.790810589719559
9091,-1.7945799498029074,-1.7945446382072678,-1.7915032620112494,-1.7924438438905628
9092,-1.7946110798651413,-1.7946162356023703,-1.7947389958207984,-1.7916103164300652
9093,-1.7948713653140753,-1.7942776327562464,-1.7928972551067022,-1.7899401583489252
9094,-1.7948591660388113,-1.7945714506676513,-1.7920908013158825,-1.7907655303149963
9095,-1.7949562677355826,-1.794372930637456,-1.7936114427973147,-1.788594905442904
9096,-1.7949202726863953,-1.794573222676248,-1.7929221550013932,-1.7906835598821136
9097,-1.7948624311178123,-1.7933371622253658,-1.7922059152946037,-1.7941381655536903
9098,-1.7949277307889477,-1.794234903526812,-1.7901580686998466,-1.792104723039633
9099,-1.7949871653635205,-1.7934547914039953,-1.791566891143152,-1.7915245592324307
9100,-1.7949518528100266,-1.7940772850079763,-1.7927163014796157,-1.7938301858441428
9101,-1.794860357581097,-1.7935824296274632,-1.7916922261006705,-1.791501953948413
9102,-1.7949810955608612,-1.7941213712200628,-1.7937872732392575,-1.788574982554815
9103,-1.7948895714094673,-1.794123672964982,-1.7931636902219694,-1.7890467963792267
9104,-1.7946475907603285,-1.793079396895219,-1.7944042705334444,-1.79058028905648
9105,-1.794868662263856,-1.7937008026729302,-1.7944092502088527,-1.7917161500103462
9106,-1.7947807042182335,-1.794214959803396,-1.7941652549646676,-1.7912314150303112
9107,-1.7945635382079055,-1.7942613580415967,-1.794397252018561,-1.792794609886678
9108,-1.7949587861398302,-1.794378456438491,-1.793590924410434,-1.7932281312985896
9109,-1.7948568569290286,-1.7945191906092546,-1.7926485248713528,-1.7921534504077958
9110,-1.7949282080528342,-1.7940535671045643,-1.793406623615445,-1.7890635569324365
9111,-1.7944363101621048,-1.7947923902119636,-1.7940171639211304,-1.7910992761757267
9112,-1.7946768239640456,-1.7939529597432475,-1.7942476054552485,-1.790481343550345
9113,-1.7949244112665452,-1.794023026505174,-1.792395850016748,-1.7925160956438044
9114,-1.7949276609525109,-1.7942717822884944,-1.7917617771915884,-1.7932898447579135
9115,-1.7949305674807328,-1.7941366384403945,-1.7939952723260624,-1.7944135766879032
9116,-1.794830749906064,-1.7944596224663416,-1.7945540933174282,-1.7924871100244357
9117,-1.7948749096278072,-1.7943791134088896,-1.7941993316538738,-1.7931985388936715
9118,-1.7949017435420422,-1.793114054569536,-1.7943552302451797,-1.7933398772486093
9119,-1.7949003075143752,-1.7946748979101805,-1.793770097404293,-1.7922597673823577
9120,-1.7949222351289285,-1.7944728124568363,-1.792351477905552,-1.789333777426718
9121,-1.7948145811176013,-1.7943160797286923,-1.7939654826129503,-1.7909786662674323
9122,-1.794747910155526,-1.793562302573546,-1.7939732857764543,-1.7930444481831422
9123,-1.794762737857663,-1.7943233508426004,-1.7905255265203057,-1.79021702529797
9124,-1.794943850706749,-1.794698484683466,-1.7942451374385213,-1.792332847749619
9125,-1.7948003095006446,-1.793872223312611,-1.793902421459009,-1.790546580769578
9126,-1.7948882917365,-1.7948016468557715,-1.7928389161162022,-1.7930432384422645
9127,-1.7949447827469625,-1.7928898421575374,-1.7933804414709273,-1.7932075874112448
9128,-1.7949559982603502,-1.7945541527883213,-1.7941443155688348,-1.7944666570044427
9129,-1.794866808818359,-1.7948369643342215,-1.7940546419717058,-1.7924132263339947
9130,-1.7948051619567198,-1.794368478035049,-1.793381090679436,-1.7931582100380843
9131,-1.7947190639406447,-1.794237799897949,-1.7940132912321167,-1.7934208592295129
9132,-1.7947489447127238,-1.7945329677148274,-1.7925098466064142,-1.7911250904381284
9133,-1.794971539910864,-1.7945723277462304,-1.7943480728871017,-1.7920514110739834
9134,-1.794947353524091,-1.7948522424128988,-1.7919880532583485,-1.7909212272212813
9135,-1.7948670935426558,-1.792386953050177,-1.792961894522369,-1.7905610273206658
9136,-1.794570963512549,-1.7939960553121317,-1.7920578346739324,-1.7919628222616186
9137,-1.7945891818469493,-1.7945907484121164,-1.7944033278130478,-1.7934857930331258
9138,-1.794959630178674,-1.7939302247211624,-1.7928715846274321,-1.7909726906073218
9139,-1.7949826089998384,-1.7940442020834135,-1.794304946079874,-1.794422095264013
9140,-1.7948900331288171,-1.7945802073479158,-1.7932711753792434,-1.7933103559436836
9141,-1.7948984211536188,-1.794052489482787,-1.793205065385752,-1.7905193872076997
9142,-1.7948320507211692,-1.7941767273381892,-1.7938238955131176,-1.7907275194301873
9143,-1.7949525423399797,-1.7943346833968883,-1.7935075977603248,-1.7886954192641114
9144,-1.7947951661878392,-1.7943469345112315,-1.7943079791058474,-1.7923368165894178
9145,-1.7948070718338593,-1.7927641168122757,-1.7936460047136646,-1.7893656735831431
9146,-1.794910772494735,-1.7944432738278735,-1.7940173046864512,-1.79090152015441
9147,-1.7946560656212092,-1.7929376107083352,-1.7933311877357814,-1.7917968891530314
9148,-1.7945483539396474,-1.7948117466228464,-1.793914716431088,-1.7913489135940273
9149,-1.7949168584725,-1.7942183240410934,-1.7936568291606632,-1.791855745065322
9150,-1.794908080888924,-1.793864045672874,-1.7936405688395465,-1.7918780990939251
9151,-1.7948546437544346,-1.7942701966726928,-1.793837334469347,-1.787079026535578
9152,-1.794928636578652,-1.7945912223076015,-1.7939874956614745,-1.7912228765965297
9153,-1.7949634821328757,-1.794773380539564,-1.7912178233713274,-1.7898536050793594
9154,-1.7949524314004859,-1.7932779411412751,-1.7917728214225799,-1.7922284141628233
9155,-1.7947058997607013,-1.7933254378432564,-1.7926466854588643,-1.7928224223935167
9156,-1.7946783872339291,-1.794853068109022,-1.7940690307623282,-1.7870728173066084
9157,-1.7950294012412347,-1.7946781076442808,-1.7934463378384038,-1.7924195369114828
9158,-1.7948443905292528,-1.794632079212541,-1.7935610314464996,-1.792137256025075
9159,-1.7950134572301342,-1.7948352894132094,-1.793196102772499,-1.7914966966094337
9160,-1.7949225387356422,-1.793862839748468,-1.7929375676513795,-1.7921921410509956
9161,-1.794952500631445,-1.7943421339229755,-1.7941780998068455,-1.7934494309982572
9162,-1.7946887034588224,-1.7946408521204331,-1.7917964049096906,-1.7920286055218488
9163,-1.794963679858016,-1.793394125978728,-1.7922893778823359,-1.7922276229034826
9164,-1.7949791815022103,-1.794542673821419,-1.7941940235399092,-1.791462426712211
9165,-1.7948493741604268,-1.7944627119211534,-1.7945528644882494,-1.7934186042500537
9166,-1.7948646235155723,-1.794741380108305,-1.7936788590187336,-1.7926214824431241
9167,-1.7948716020902598,-1.7945693032657597,-1.7921121468878614,-1.7931870156908432
9168,-1.794663795207025,-1.7942548765997306,-1.7937988937871636,-1.7855557848593502
9169,-1.795020951183492,-1.7924193442692644,-1.7947557931276488,-1.7908754431041238
9170,-1.7948438635018937,-1.793221491990133,-1.7926923182574668,-1.7919830183769598
9171,-1.7949146886867637,-1.794147106413106,-1.7928254837025173,-1.7909422581508465
9172,-1.7949094942310002,-1.794421290670654,-1.7942585922057797,-1.791531747322412
9173,-1.7945354452752724,-1.7944056266997443,-1.7921464001295002,-1.790211742421222
9174,-1.7944232480522753,-1.7924044161679027,-1.7921950502556792,-1.7913917515253543
9175,-1.794896345072898,-1.7945665197587677,-1.7937177200881336,-1.786035198337803
9176,-1.7946956658560016,-1.7941990915846666,-1.7920332604180842,-1.7921225993248262
9177,-1.794940036446489,-1.7947127544707682,-1.793353727782812,-1.7915606943194413
9178,-1.7950447214430498,-1.7947158978774396,-1.7929143264494396,-1.7931577987763134
9179,-1.7949223421123384,-1.794596933691244,-1.793452371906683,-1.7887508251910056
9180,-1.7948879381931024,-1.7944472539704606,-1.7884610302906419,-1.7937013333533773
9181,-1.7946774016238218,-1.7945280203873948,-1.79111823688749,-1.791028833604599
9182,-1.7949097567766563,-1.7933295590835279,-1.7938092748899421,-1.7918313494668372
9183,-1.794900586108667,-1.7932680866330934,-1.7943484772463822,-1.7892406264995717
9184,-1.7949410034419777,-1.7938109253142134,-1.7915137931060903,-1.7936900379617664
9185,-1.794994685581281,-1.7947860583929163,-1.7923765682674704,-1.7931732577332145
9186,-1.7947461038943122,-1.7945763265624566,-1.7940479556365785,-1.790908140082864
9187,-1.7949659789124845,-1.7938256372652406,-1.7945223340123573,-1.7877204740728767
9188,-1.7947001993873821,-1.793567470666543,-1.79307096765013,-1.794316558019882
9189,-1.7950051573036445,-1.7936694959324038,-1.7935132236420135,-1.7924944183331661
9190,-1.7947954686623762,-1.793588303290166,-1.7908484447254482,-1.790240602941732
9191,-1.794992142940288,-1.7945523424476078,-1.793119133270527,-1.793532190763337
9192,-1.7949836241800807,-1.7944757780922278,-1.7942423271154369,-1.7933271554892398
9193,-1.7949915187181982,-1.7942665023125541,-1.7932221434917364,-1.791072746276097
9194,-1.7948368580317235,-1.79341548552667,-1.7919180470076963,-1.7938835306253067
9195,-1.7948278352242402,-1.7932451303465005,-1.7945506907977977,-1.790397228471681
9196,-1.7949533711720873,-1.7939096328506325,-1.7901695296785642,-1.7920080497820063
9197,-1.7949482243033592,-1.7943082834420407,-1.7940070784817514,-1.7921639613757108
9198,-1.7947943543783769,-1.7936298131212522,-1.7948600499937415,-1.7939729989122646
9199,-1.7944680093250822,-1.793213833892842,-1.791379648065109,-1.793184544651914
9200,-1.7949062409562653,-1.7946973414061969,-1.7939394867924778,-1.793183598001585
9201,-1.7947949909359426,-1.7931507851829664,-1.7938365302346826,-1.7925784503844902
9202,-1.794755877730941,-1.7946677122002501,-1.7944335034343297,-1.7903525516163405
9203,-1.794837385180333,-1.7948049036308116,-1.793107545358563,-1.7902634802647501
9204,-1.7947292062201128,-1.7945421212958619,-1.7939130567787769,-1.7922305797163491
9205,-1.7948472352895635,-1.794415473888542,-1.7939002666642645,-1.7925396328356635
9206,-1.794605377297892,-1.7940275467174722,-1.7929713276001198,-1.7902940866854686
9207,-1.7947186056183737,-1.7940986434397355,-1.7939552933239624,-1.7907863119433656
9208,-1.7949699657638936,-1.7942812417383789,-1.7940327990495757,-1.7909402550986682
9209,-1.794846463855214,-1.7938658007878359,-1.7921579957666331,-1.7945392022786963
9210,-1.7949523072464786,-1.7948336242057201,-1.7943506694611593,-1.7934822543666364
9211,-1.7949436188664827,-1.794215540399537,-1.7938802413925397,-1.7902636440364619
9212,-1.7948229095169022,-1.7944472975492007,-1.7932394934514708,-1.7934585855190086
9213,-1.7949793362814332,-1.793064455147586,-1.793226682780523,-1.7919324181986531
9214,-1.7945181914632922,-1.79436236914687,-1.7930772288292527,-1.7924277039274652
9215,-1.7949398643937564,-1.7948088702639573,-1.7931449368708687,-1.7902513032718126
9216,-1.7948585395672896,-1.7935337392290696,-1.792684862881662,-1.7944910722554697
9217,-1.794849638437893,-1.793880425383465,-1.7946272007085582,-1.7935433603342266
9218,-1.7949553539453011,-1.7945757729674532,-1.794621535631415,-1.7930840430080475
9219,-1.7948916490252735,-1.7942197538405096,-1.792749968312163,-1.7898933874467515
9220,-1.7948506973083207,-1.7942860339976734,-1.7935067098205042,-1.7943641567769335
9221,-1.7948040832814964,-1.7945643045771984,-1.7933438674344617,-1.786445686070005
9222,-1.7947613728015954,-1.7934683660030855,-1.7919504562962738,-1.7932434861937825
9223,-1.7949165726159233,-1.7940827188069872,-1.793078360772331,-1.7889680611779175
9224,-1.7949450796247521,-1.7946845788652634,-1.7945440920219,-1.7931497662166762
9225,-1.7949394025796979,-1.7945124770442755,-1.7939316037110276,-1.7876376233789915
9226,-1.7948989423100379,-1.7942799939264986,-1.7884952364660371,-1.7837104797743828
9227,-1.7950247137072186,-1.794471965800509,-1.7932449751257904,-1.790956818844866
9228,-1.7949098480636634,-1.793921750691017,-1.7937693868459899,-1.7929929896802275
9229,-1.7948341693140741,-1.7937830727977322,-1.7933896643284069,-1.7917680546583337
9230,-1.7947791706731822,-1.7935932985162437,-1.7935856379679618,-1.790435633959905
9231,-1.794855961916606,-1.7943295643478505,-1.7930303550875866,-1.7939475443861592
9232,-1.794765290022826,-1.7935757930116942,-1.7919742327324764,-1.7912806765756641
9233,-1.7950206684994898,-1.7941296885457285,-1.791115040633282,-1.7932742401979238
9234,-1.7949562672259465,-1.7941466070410041,-1.7947285109055324,-1.7931399348945185
9235,-1.7946677343803674,-1.794727373177814,-1.7932749744197722,-1.7906768806755502
9236,-1.7947723534186795,-1.7940911240026167,-1.793171215144984,-1.7931024280703616
9237,-1.7949325185700722,-1.7937093661035914,-1.7939410261116262,-1.792648825366265
9238,-1.7948881425358887,-1.7941170538486895,-1.7921023802453144,-1.7898426005138506
9239,-1.7949570955820242,-1.7943377070035185,-1.7918101277564644,-1.7922590892219756
9240,-1.7947930263643128,-1.793281010975786,-1.7906805254533011,-1.793179105135391
9241,-1.794986358039084,-1.7942321087886794,-1.7920543330145755,-1.7937746992737849
9242,-1.79476402113374,-1.794811214146888,-1.793351146233635,-1.7894742779032287
9243,-1.7949370315027862,-1.7945724393189535,-1.7935188640548199,-1.7911473763431363
9244,-1.7949611965741548,-1.794918726586721,-1.79424042678401,-1.7923702036293234
9245,-1.794901371934173,-1.7941813045680133,-1.7932665630432278,-1.7947701361671604
9246,-1.794962117257841,-1.79394748394061,-1.7912552652880043,-1.7877472201608129
9247,-1.7948091981464664,-1.7945199483017962,-1.7936643705741258,-1.7916477254418475
9248,-1.7949837410639948,-1.794391509274868,-1.792324347302862,-1.79174266967751
9249,-1.794776231592155,-1.7948624403745495,-1.7937410282373616,-1.7905637291231082
9250,-1.7947922040693454,-1.7945931904682597,-1.7946169778473655,-1.7928706821715021
9251,-1.7948842736230322,-1.7941350154994047,-1.791711691386389,-1.7873590462304436
9252,-1.7948702444213398,-1.794211404252337,-1.7926205303949747,-1.7932179266486519
9253,-1.7948555165951148,-1.7936003090389685,-1.7928800780271557,-1.7925885524618428
9254,-1.7948509569198854,-1.7938714517350198,-1.790986519152612,-1.7892155948463138
9255,-1.794870884521846,-1.7937865179534263,-1.7917496908266206,-1.7907051879254716
9256,-1.7948337668046688,-1.794058486481886,-1.7932902359984517,-1.7908301874485968
9257,-1.794586577799769,-1.7935463106386438,-1.7946678339889393,-1.7924404525676796
9258,-1.794879640726525,-1.7937273603016042,-1.7922110635452049,-1.789874193990905
9259,-1.7949180330524872,-1.794542755805833,-1.7926798335833616,-1.785124224715768
9260,-1.7948973682517533,-1.7928350338370878,-1.7935391137742722,-1.7911114378715478
9261,-1.794748139184664,-1.794616034447796,-1.7925844074623911,-1.7937788807716943
9262,-1.794913134378755,-1.793863754009542,-1.7907630208508285,-1.7890195111065579
9263,-1.7948911761701316,-1.7931682493190713,-1.7929539279361102,-1.7905718483785928
9264,-1.7950001079368767,-1.793612475709514,-1.7895005409578684,-1.787346021123015
9265,-1.7949284107789427,-1.7944412665869944,-1.7930437958324748,-1.7939324735132132
9266,-1.7950253503232168,-1.7942010194730262,-1.7910510303565828,-1.7941231229206132
9267,-1.794637229766073,-1.7941683237035837,-1.7943871488044487,-1.7936129238787815
9268,-1.7948418879892474,-1.793607939105479,-1.7934485624315624,-1.791520152742881
9269,-1.7949783882594612,-1.7942043206127112,-1.7929657598047193,-1.79112746379713
9270,-1.7948748901381901,-1.794735715365509,-1.7933402277402177,-1.7923137614455888
9271,-1.7943633094731029,-1.7940707587874043,-1.7930492187498452,-1.7875600480373488
9272,-1.794822958002623,-1.7946821890964555,-1.7936714149161328,-1.7934360223863104
9273,-1.7946639831821172,-1.7939102796405035,-1.792943091082317,-1.7929002437309878
9274,-1.7948994809281027,-1.7931191250454406,-1.794222997326879,-1.7909680424007337
9275,-1.794944915652735,-1.7947378808094814,-1.79261941725618,-1.7928783672186008
9276,-1.7948789098946558,-1.7944341603356344,-1.7939155989020392,-1.7891251221079874
9277,-1.7949804384407027,-1.794164533044526,-1.7942466685192975,-1.7883153943548198
9278,-1.794860026092965,-1.7944388098215107,-1.7943119968972763,-1.7909632991690343
9279,-1.7949162025489867,-1.7936562164916037,-1.7936928692349534,-1.791968281858808
9280,-1.794688853679713,-1.7926761212341267,-1.793649837535531,-1.791470393893745
9281,-1.7948207457719314,-1.7946653102462344,-1.7901593432729197,-1.790863593025179
9282,-1.7947327387492598,-1.7944655177276685,-1.7936845160649324,-1.789904085823827
9283,-1.794885221643567,-1.7941490429869642,-1.7936726883003877,-1.7881893825201298
9284,-1.7950263490256952,-1.7928763473484897,-1.791869911755895,-1.7902303955125145
9285,-1.79464591988942,-1.794735102344235,-1.7919609770956049,-1.7908305325706102
9286,-1.794984969101322,-1.7936872303538534,-1.7924623988073403,-1.7919832251074967
9287,-1.7950069435566705,-1.7942086127098447,-1.7939476381183839,-1.7939000678980055
9288,-1.7948287596132182,-1.7945554312422283,-1.7918882129313576,-1.7938126163822883
9289,-1.7947044274883956,-1.794760714846644,-1.7938374985377001,-1.792423425244301
9290,-1.7949386983227824,-1.794847080418698,-1.792263009907134,-1.7848738279308034
9291,-1.794960658139718,-1.7945137196407657,-1.7926811091822263,-1.791256202945605
9292,-1.7949063433127326,-1.7944583859438121,-1.7931938647044166,-1.7912423724095774
9293,-1.7949101177123759,-1.7941505910951445,-1.7931691531475002,-1.791172000502598
9294,-1.7949214948439216,-1.7938342482439453,-1.7940198072751796,-1.793086266642483
9295,-1.7949487506704391,-1.7934585623587833,-1.7943160246604064,-1.791692469329512
9296,-1.7948912872921035,-1.7945678455576206,-1.7938476484448178,-1.7930675634745072
9297,-1.7948194788470728,-1.7921255616444465,-1.7931712112699079,-1.7925820205256713
9298,-1.7948922388324704,-1.7943346905812518,-1.7928396545001115,-1.792407158188978
9299,-1.7947372814142808,-1.7947416719007063,-1.7934766792137162,-1.7919513480010831
9300,-1.7948311920044058,-1.794167304716914,-1.7939351460704862,-1.7924601242746023
9301,-1.7949276426869625,-1.7943117678080742,-1.7920501386124505,-1.7917019623823525
9302,-1.794740504928821,-1.794840124190243,-1.7933731603405498,-1.7928925841275558
9303,-1.7947236499680073,-1.7925198501516895,-1.7934623286930678,-1.7906621975334094
9304,-1.7947633825298186,-1.7938963117581057,-1.791940349287539,-1.7926905882684896
9305,-1.7947798804101358,-1.7943428733698377,-1.7919187007067765,-1.7928165114442787
9306,-1.7949292619190842,-1.7922882341049733,-1.7932324164440463,-1.7876019636426759
9307,-1.7949732444203401,-1.794358720624424,-1.7933137832707964,-1.7907715854515036
9308,-1.7950116748558846,-1.7946296065227927,-1.7922587707858506,-1.78799681978717
9309,-1.7949193114232593,-1.7922408269214505,-1.7941665343598137,-1.7835328161197181
9310,-1.7949142281232817,-1.794150629016809,-1.7941278171007347,-1.791548603545235
9311,-1.7949005332171204,-1.7945067145538443,-1.7936111957020215,-1.7934694902551962
9312,-1.794914023135642,-1.7945569796742453,-1.7931014396645135,-1.7911105252744557
9313,-1.7950205683982592,-1.7941045503907573,-1.7924202432237317,-1.7894477762073193
9314,-1.7948293251315706,-1.7943950309299903,-1.7944468105664335,-1.7871352683983268
9315,-1.7943597623361507,-1.7948589523546965,-1.7933683974132855,-1.7930066336819843
9316,-1.7948350387227319,-1.7942133323986762,-1.792285574784075,-1.7860942897240497
9317,-1.7949909758332512,-1.793633648087884,-1.7940058937214771,-1.7942215988353387
9318,-1.7947796456615743,-1.7936195707999523,-1.7915653542975434,-1.785785792326108
9319,-1.7941796600957587,-1.794425585498706,-1.793309735145629,-1.7919026680580505
9320,-1.7948965217153008,-1.7942378477761243,-1.7937488140603735,-1.7921023498047475
9321,-1.7950015383783018,-1.7939946673474034,-1.7937318114354783,-1.7923010200358842
9322,-1.7947223256307991,-1.7945435311985234,-1.7930390801919462,-1.7917130022082557
9323,-1.794914402892111,-1.7946580189540529,-1.7916903487741451,-1.7921214261073122
9324,-1.794837901573068,-1.7945747920752255,-1.7937670842617328,-1.7854618901723303
9325,-1.7949722477925363,-1.793208083233967,-1.7946657742860506,-1.7928993673843496
9326,-1.7948771975034896,-1.7940134024879193,-1.7941077086810173,-1.7912231972189316
9327,-1.7949269173288762,-1.7938264597927818,-1.7925338314867307,-1.791422754976243
9328,-1.7949294423785818,-1.7926443852631384,-1.7940638689134176,-1.7920926708453366
9329,-1.7949184215528806,-1.7931196161387877,-1.7937421786114376,-1.792796251280255
9330,-1.7949454373075369,-1.7947772849539891,-1.7935987384161445,-1.7918767351620417
9331,-1.7948222064160735,-1.7944392629588855,-1.7945030657577332,-1.7940686344334051
9332,-1.794971626774022,-1.7945653913736002,-1.7923681397676,-1.7886241621461667
9333,-1.7949032439322474,-1.7944846287138234,-1.7942606165681307,-1.7920335359231074
9334,-1.7949318255197864,-1.792566819635431,-1.7934959196135596,-1.793673986051606
9335,-1.7949403992852915,-1.7940127656544567,-1.7935255885591186,-1.7935138456223259
9336,-1.7944380143283203,-1.7946567750620388,-1.7912808242511413,-1.7923372639736246
9337,-1.7948654328048432,-1.793462787962705,-1.7931728631888022,-1.7877639445486635
9338,-1.7949779165386588,-1.7946278738540742,-1.794289382244356,-1.7921804271539865
9339,-1.7947692340866679,-1.7943926529982928,-1.792932913397138,-1.789518386778015
9340,-1.7947699784599946,-1.794765701550431,-1.7934723393975855,-1.7937575169132312
9341,-1.7948326386669065,-1.794598934195394,-1.7942127118013729,-1.794007193045521
9342,-1.7947321830185181,-1.794438493317379,-1.7938507964088328,-1.7928199743038027
9343,-1.7946547202516006,-1.7942445517657106,-1.7927951481452027,-1.793653732282293
9344,-1.794941167011613,-1.7946479880961945,-1.793792660765726,-1.7910230655281663
9345,-1.7949525053728226,-1.793817731574949,-1.7926883291366043,-1.7910647387918828
9346,-1.794963563513877,-1.7945065311920099,-1.791335422821098,-1.7928152884362394
9347,-1.7948204470268918,-1.7944654791911656,-1.7927431444379933,-1.7911849010439638
9348,-1.7946537465923296,-1.7938518416350127,-1.7898700171636268,-1.7911705767373203
9349,-1.7948231948547697,-1.793219130308012,-1.7928280007658433,-1.7923502955655934
9350,-1.7945372366156476,-1.7946237890959689,-1.7904188007415283,-1.792285092737431
9351,-1.7948090454287347,-1.7941927628896908,-1.7935057427340195,-1.7923414751972149
9352,-1.7947396102474154,-1.7938825613040208,-1.7931190828941272,-1.7929613377974287
9353,-1.7949588705665769,-1.7948071964771897,-1.7940700822625324,-1.7924289981546093
9354,-1.7945335906762692,-1.79480490121496,-1.7934996119773654,-1.7942928341677427
9355,-1.7948892116134263,-1.794350061012086,-1.79427100235698,-1.7934934658160528
9356,-1.7949874568026085,-1.7939501983658528,-1.7939356347849238,-1.79087097695851
9357,-1.794668965813051,-1.7944507806675114,-1.7921021023083004,-1.792420663649222
9358,-1.7947722649363766,-1.7937140950038057,-1.7929035499505053,-1.791740091762832
9359,-1.794747069411461,-1.7941310457147635,-1.7926895852074791,-1.7939959201725404
9360,-1.7946834972609724,-1.7947392226298007,-1.793633213865791,-1.7925387844739078
9361,-1.794928714268568,-1.794779715544026,-1.7913512453481089,-1.79050026245304
9362,-1.7949019730296327,-1.7936712589282229,-1.7937559418478484,-1.7921323358695669
9363,-1.7950094459798613,-1.7942579946860295,-1.7943747974595787,-1.792631268487264
9364,-1.7945954062154843,-1.7940710622498457,-1.7923885000928952,-1.792474612600851
9365,-1.7947478681025273,-1.7935689806577422,-1.7940659092929039,-1.7927923890627102
9366,-1.7947684349019424,-1.7948011329537226,-1.7934452095660005,-1.7918132793629378
9367,-1.795011750543803,-1.7938799752962726,-1.7921960565438388,-1.7931222197495498
9368,-1.794761920181765,-1.7946560655225987,-1.7925649518004239,-1.7925685919202579
9369,-1.794708196372297,-1.7948954200044964,-1.7913018886462893,-1.7934125366565792
9370,-1.794661865802226,-1.7947536537855229,-1.7943106778896334,-1.7873915898216604
9371,-1.7947101722137349,-1.7936052322681728,-1.7930958725162869,-1.7906155164761395
9372,-1.794663418947132,-1.7941483895981316,-1.7925668497071308,-1.790794831516915
9373,-1.7949768420650505,-1.7939904132976674,-1.794452419638119,-1.790646400384222
9374,-1.7948693116416083,-1.7940459207599213,-1.7944941842774458,-1.7926651596057281
9375,-1.7945802486710165,-1.794559715111714,-1.7920705573237146,-1.7884402301792564
9376,-1.7947462747957492,-1.7932420764900552,-1.7918683774635094,-1.7856611737483226
9377,-1.794891199160677,-1.7942120843774432,-1.7932572003964293,-1.7933529362313516
9378,-1.7948258111957767,-1.793929682761826,-1.7929378210493065,-1.7925242699851394
9379,-1.7949104645899234,-1.7936287962611623,-1.7923599032683564,-1.7914874816674076
9380,-1.7946272504603216,-1.7936234182400836,-1.7906838247277082,-1.792620590458853
9381,-1.7947206857458111,-1.793660405597275,-1.7924772918119136,-1.7930607515914363
9382,-1.7949698201430766,-1.7932461991978659,-1.794442017606025,-1.7942903661175127
9383,-1.7946507663490723,-1.794143701074855,-1.7908877316321383,-1.7926880207329505
9384,-1.7943727076746485,-1.7936959992684436,-1.794841360953935,-1.7912189580702502
9385,-1.7949824726566599,-1.7942330668729514,-1.7920196627826988,-1.789579813663996
9386,-1.7947429005962432,-1.7943883567400554,-1.7927676241086548,-1.7919892305013954
9387,-1.794395989576447,-1.7943944243600212,-1.7922125298663525,-1.790074378273688
9388,-1.7947472857960507,-1.7945331479451614,-1.7938865358423768,-1.79337122881521
9389,-1.7947356929168898,-1.7934905020726388,-1.7934156208226661,-1.7931568361288983
9390,-1.7949238904101252,-1.7946898084006695,-1.7939923247664171,-1.7909764475639607
9391,-1.7947650711655525,-1.7944557675220332,-1.794506992276832,-1.7890599893829244
9392,-1.794806835933922,-1.794362044049798,-1.7942725153985624,-1.7903070740835496
9393,-1.7948062059651968,-1.793860809290844,-1.793313710667023,-1.7931750022243806
9394,-1.794740259785014,-1.7947027652764398,-1.7937331412371205,-1.7937516802019908
9395,-1.7948401530515925,-1.792132307228809,-1.7939107577164988,-1.7938856765913123
9396,-1.794948304983111,-1.7939199108504837,-1.7923034175192742,-1.7895652219247038
9397,-1.7949549249068308,-1.7943596097250174,-1.7927470693997578,-1.7924794575768084
9398,-1.7948269903696188,-1.794173664116133,-1.7926897589250168,-1.7941424661917622
9399,-1.7949650561867116,-1.7942445154867788,-1.7934805402048213,-1.7936661810706345
9400,-1.794957752090934,-1.7941411923403765,-1.7947167195340696,-1.790920150330023
9401,-1.7948180986559485,-1.7942125315568755,-1.7935296777634921,-1.7940925392054332
9402,-1.7948154759481043,-1.7943811452230223,-1.7920510595746308,-1.7934751695429412
9403,-1.7948548311287822,-1.7943692027107747,-1.7921643348230585,-1.7872967306437055
9404,-1.7948882946318099,-1.794168934952638,-1.7934942496673116,-1.792743592052653
9405,-1.7948092359407015,-1.7943113103471606,-1.7938325843440204,-1.7836127944478513
9406,-1.7948310368642284,-1.794085228592206,-1.7936098377089773,-1.7914322785084862
9407,-1.7948787384365252,-1.7945101184872443,-1.7945573857116859,-1.7896330446317599
9408,-1.7947089101974982,-1.7946767659034049,-1.793472330916583,-1.79362227780924
